name	id_mk	id_recipe	level	id_item	count	mp_cost	success_rate	materials_cnt	materials_extra	materials_m[0]_id	materials_m[0]_cnt	materials_m[1]_id	materials_m[1]_cnt	materials_m[2]_id	materials_m[2]_cnt	materials_m[3]_id	materials_m[3]_cnt	materials_m[4]_id	materials_m[4]_cnt	materials_m[5]_id	materials_m[5]_cnt	materials_m[6]_id	materials_m[6]_cnt	materials_m[7]_id	materials_m[7]_cnt	materials_m[8]_id	materials_m[8]_cnt	materials_m[9]_id	materials_m[9]_cnt	materials_m[10]_id	materials_m[10]_cnt
a,mk_sealed_destino_gloves\0	948	15786	9	15705	1	246	60	9	1	15786	1	15656	18	5552	1	1894	140	1885	84	4043	28	9630	14	1462	37	2134	6				
a,mk_sealed_destino_boots\0	949	15787	9	15706	1	246	60	9	1	15787	1	15657	18	5552	1	1894	140	1885	84	4043	28	9630	14	1462	37	2134	6				
a,mk_sealed_destino_leather_boots\0	950	15788	9	15707	1	246	60	9	1	15788	1	15658	18	5552	1	1894	140	1885	84	4043	28	9630	14	1462	37	2134	6				
a,mk_sealed_destino_shoes\0	951	15789	9	15708	1	246	60	9	1	15789	1	15659	18	5552	1	1894	140	1885	84	4043	28	9630	14	1462	37	2134	6				
a,mk_sealed_destino_sigil\0	952	15790	9	15709	1	246	60	10	1	15790	1	15692	18	5551	1	1890	78	1894	26	1888	26	9630	13	4043	26	1462	38	2134	7		
a,mk_sealed_destino_shield\0	953	15791	9	15710	1	246	60	10	1	15791	1	15693	18	5551	1	1890	78	1894	26	1888	26	9630	13	4043	26	1462	38	2134	7		
a,mk_sealed_destino_ring\0	974	15812	9	15766	1	246	70	9	1	15812	1	15772	18	4048	1	1895	160	1887	96	4044	32	9628	16	1462	26	2134	5				
a,mk_sealed_destino_earring\0	975	15813	9	15767	1	246	70	9	1	15813	1	15773	18	5552	1	1895	220	1887	132	4044	44	9628	22	1462	41	2134	7				
a,mk_sealed_destino_necklace\0	976	15814	9	15768	1	246	70	9	1	15814	1	15774	18	5552	1	1895	310	1887	186	4044	62	9628	31	1462	53	2134	10				
a,mk_black_skeleton_circlet\0	988	16098	6	16098	1	168	10	3	0	16110	1	16122	10	1462	10																
a,mk_oldgold_skeleton_circlet\0	989	16099	6	16099	1	168	10	3	0	16111	1	16123	10	1462	10																
a,mk_green_skeleton_circlet\0	990	16100	6	16100	1	168	10	3	0	16112	1	16124	10	1462	10																
a,mk_brown_skeleton_circlet\0	991	16101	6	16101	1	168	10	3	0	16113	1	16125	10	1462	10																
a,mk_shark_of_cap\0	992	16102	6	16102	1	168	10	3	0	16114	1	16126	10	1462	10																
a,mk_gold_horn_cap\0	993	16103	6	16103	1	168	10	3	0	16115	1	16127	10	1462	10																
a,mk_silver_horn_cap\0	994	16104	6	16104	1	168	10	3	0	16116	1	16128	10	1462	10																
a,mk_penguin_of_cap\0	995	16105	6	16105	1	168	10	3	0	16117	1	16129	10	1462	10																
a,mk_turban_brown_hat\0	996	16106	6	16106	1	168	10	3	0	16118	1	16130	10	1462	10																
a,mk_turban_yellow_hat\0	997	16107	6	16107	1	168	10	3	0	16119	1	16131	10	1462	10																
a,mk_turtle_of_cap\0	998	16108	6	16108	1	168	10	3	0	16120	1	16132	10	1462	10																
a,mk_cow_of_cap\0	999	16109	6	16109	1	168	10	3	0	16121	1	16133	10	1462	10																
a,mk_br_valen_dark_chocolate\0	3000	20191	1	20195	1	50	95	3	0	20192	10	20193	10	20194	5																
a,mk_TOP DYE of WIT\0	3001	24010	10	24004	1	500	60	9	1	24010	1	9552	10	9553	10	9554	10	9555	10	9556	10	9557	10	1886	100	5554	10				
a,mk_TOP DYE of WIT\0	3002	24011	10	24005	1	500	60	9	1	24011	1	9552	10	9553	10	9554	10	9555	10	9556	10	9557	10	1886	100	5554	10				
a,mk_TOP DYE of WIT\0	3003	24012	10	24006	1	500	60	9	1	24012	1	9552	10	9553	10	9554	10	9555	10	9556	10	9557	10	1886	100	5554	10				
a,mk_TOP DYE of WIT\0	3004	24013	10	24007	1	500	60	9	1	24013	1	9552	10	9553	10	9554	10	9555	10	9556	10	9557	10	1886	100	5554	10				
a,mk_TOP DYE of WIT\0	3005	24014	10	24008	1	500	60	9	1	24014	1	9552	10	9553	10	9554	10	9555	10	9556	10	9557	10	1886	100	5554	10				
a,mk_TOP DYE of WIT\0	3006	24015	10	24009	1	500	60	9	1	24015	1	9552	10	9553	10	9554	10	9555	10	9556	10	9557	10	1886	100	5554	10				
a,mk_Antiquity Cloak - First Level\0	5000	24030	11	21588	1	1000	60	7	0	24030	1	24023	300	24020	1	24021	1	24024	1	24025	1	24026	1								
a,mk_Antiquity Cloak - Second Level\0	5001	24031	11	21587	1	1000	60	8	0	24031	1	24023	500	24020	2	24021	1	24024	2	24025	1	24026	2	21588	1						
a,mk_Antiquity Cloak - Third Level\0	5002	24032	11	21583	1	1000	60	8	0	24032	1	24023	1000	24020	3	24021	2	24024	3	24025	1	24026	3	21587	1						
a,mk_Brerion\0	5501	22350	11	24040	1	2000	100	7	0	22350	1	22342	2	22343	4	22345	52	22347	2	22348	100	22346	1								
a,mk_Jalo Vechnosti\0	5502	22356	11	24041	1	2000	100	10	0	22356	1	22351	1	22352	26	22353	1	22354	15	22355	10	22348	50	22343	2	22347	1	22346	1		
a,mk_Dushegub\0	5503	22361	11	24042	1	2000	100	9	0	22361	1	22357	13	22359	26	22358	33	22360	55	22343	1	22348	50	22347	1	22346	1				
a,mk_Pojiratel Snov\0	5504	22367	11	24043	1	2000	100	8	0	22367	1	22362	10	22365	26	22366	1	22343	5	22347	1	22348	50	22346	1						
a,mk_Iegla\0	5505	22375	11	24044	1	2000	100	8	0	22375	1	22373	20	22370	26	22374	1	22343	5	22347	1	22348	55	22346	1						
a,mk_Dranogor\0	5506	22381	11	24045	1	2000	100	8	0	22381	1	22379	1	22378	26	22380	10	22343	5	22347	1	22348	50	22346	1						
a,mk_Dragdar\0	5507	22384	11	24046	1	2000	100	7	0	22384	1	22383	100	22382	26	22380	10	22347	1	22348	50	22346	1								
a,mk_Ustrashitel\0	5508	22390	11	24047	1	2000	100	10	0	22390	1	22385	10	22388	26	22386	1	22387	1	22353	10	22343	2	22347	1	22348	100	22346	1		
a,mk_Krik Maga\0	5509	22399	11	24048	1	2000	100	11	0	22399	1	7889	1	7889	1	22395	2	22396	26	22397	1	22398	4	22343	2	22347	1	22348	100	22346	1
a,mk_Koshmara\0	5510	18245	11	24055	1	2000	100	11	0	18245	1	9445	1	9445	1	13467	1	13467	1	18246	26	18247	16	18248	10	22347	2	22348	130	22346	1
a,mk_fish_oil_average\0	680	6920	2	6909	1	75	100	2	0	6908	4	3221	2																		
a,mk_Sealed Sacral Apella Leather Helmet\0	5600	18215	11	18100	1	2000	60	8	0	18215	1	18200	623	18201	19	18202	33	18205	1	18206	71	18207	128	22346	1						
a,mk_Sealed Sacral Apella Leather Armor\0	5601	18216	11	18101	1	2000	60	9	0	18216	1	18200	1367	18210	51	18208	1	18209	88	18202	68	18205	2	18207	312	22346	1				
a,mk_Sealed Sacral Apella Leather Gloves\0	5602	18217	11	18102	1	2000	60	8	0	18217	1	18200	318	18211	19	18212	42	18209	37	18207	94	18205	1	22346	1						
a,mk_Sealed Sacral Apella Leather Boots\0	5603	18218	11	18103	1	2000	60	8	0	18218	1	18200	318	18213	19	18212	42	18209	37	18207	94	18205	1	22346	1						
a,mk_Sealed Sacral Apella Circlet\0	5604	18230	11	18104	1	2000	60	8	0	18230	1	18200	323	18223	19	18202	33	18205	1	18206	71	18222	143	22346	1						
a,mk_Sealed Sacral Apella Robe\0	5605	18231	11	18105	1	2000	60	9	0	18231	1	18200	1118	18227	51	18226	179	18209	67	18202	73	18205	2	18207	227	22346	1				
a,mk_Sealed Sacral Apella Gloves\0	5606	18232	11	18106	1	2000	60	8	0	18232	1	18200	240	18228	19	18202	33	18205	1	18206	71	18222	143	22346	1						
a,mk_Sealed Sacral Apella Shoes\0	5607	18233	11	18107	1	2000	60	8	0	18233	1	18200	240	18229	19	18202	33	18205	1	18206	71	18222	143	22346	1						
a,mk_Sealed Sacral Apella Helmet\0	5608	18241	11	18108	1	2000	60	8	0	18241	1	18200	623	18236	19	18202	33	18205	1	18235	71	18207	128	22346	1						
a,mk_Sealed Sacral Apella Armor\0	5609	18242	11	18109	1	2000	60	9	0	18242	1	18200	973	18237	51	18238	1	18209	88	18202	68	18205	2	18207	459	22346	1				
a,mk_Sealed Sacral Apella Gauntlet\0	5610	18243	11	18110	1	2000	60	8	0	18243	1	18200	130	18239	19	18212	42	18209	37	18207	237	18205	1	22346	1						
a,mk_Sealed Sacral Apella Boots\0	5611	18244	11	18111	1	2000	60	8	0	18244	1	18200	130	18240	19	18212	42	18209	37	18207	237	18205	1	22346	1						
a,mk_Priomnii Molot\0	5650	24083	11	24081	1	2000	100	1	0	18600	1000																				
a,mk_Ientomnii Molot\0	5651	24084	11	24082	1	2000	60	2	0	18600	1500	18601	700																		
a,mk_Samocvet Priomniya\0	5652	24085	11	18603	1	2000	100	3	0	18600	100	18601	30	18602	10																
a,mk_Klearas Ring\0	5700	18508	11	18500	1	2000	60	8	0	18508	1	18505	37	18506	19	18600	934	18602	457	18507	22	22348	91	22346	1						
a,mk_Earring of Finder\0	5701	18511	11	18501	1	2000	60	8	0	18511	1	18509	37	18510	19	18600	934	18602	457	18507	22	22348	91	22346	1						
a,mk_Oblivion Necklace\0	5702	18514	11	18502	1	2000	60	9	0	18514	1	18512	53	18513	19	18603	33	18600	934	18602	457	18507	22	22348	91	22346	1				
a,mk_Oblivions Necklace\0	5703	18515	11	18503	1	2000	60	10	0	18502	1	18515	1	18512	53	18513	19	18603	43	18600	1200	18602	630	18507	22	22348	120	22346	1		
a,mk_Obliviones Necklace\0	5704	18516	11	18504	1	2000	60	10	0	18503	1	18516	1	18512	62	18513	19	18603	55	18600	1642	18602	743	18507	22	22348	141	22346	1		
